day,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd,performance_tier_index,engagement_score
Thursday,Email,North,Tablet,Millennials,App Installs,51710,1677,3.24,888.78,93,5.55,62.25,233,43,7.46,10890.4,3,7.556391414
Sunday,Affiliate,West,CTV,Boomers,Awareness,105038,1734,1.65,1105.3,69,3.98,56.56,96,39,7.95,8477.57,2,1.584797883
Friday,Social,East,CTV,Millennials,Traffic,89000,2915,3.28,3672.55,155,5.32,48.6,162,34,9.7,16585.83,2,5.305955056
Sunday,Social,East,Tablet,Gen X,Awareness,97507,2616,2.68,2099.22,157,6,44.68,123,35,3.12,14967.84,2,3.299947696
Friday,Search,South,CTV,Gen X,Traffic,96625,4495,4.65,11297.34,350,7.79,77.96,242,35,5.5,35457.84,2,11.25785252
Monday,Social,East,Mobile,Millennials,Traffic,103657,3133,3.02,3167.38,96,3.06,64.11,10,23,8.24,8102.54,1,0.302246833
Wednesday,Display,West,Desktop,Gen Z,Sales,233947,1398,0.6,1365.31,52,3.72,35.98,276,32,7.8,2776.1,1,1.649296636
Sunday,Search,South,Mobile,Gen X,Sales,176914,9118,5.15,8839.71,416,4.56,12.07,71,36,6.44,33161.91,2,3.65928078
Sunday,Email,North,CTV,Millennials,Sales,63687,2081,3.27,20,5,0.24,46.67,167,30,8.43,529.49,3,5.45679652
Saturday,Search,North,Mobile,Gen X,Traffic,106377,6032,5.67,7585.05,264,4.38,53.58,50,33,7.25,24543.56,2,2.835199338
Monday,Email,Central,Desktop,Millennials,Awareness,35356,1022,2.89,727.37,144,14.09,59.61,105,41,6.13,4985.81,2,3.035128408
Sunday,Affiliate,East,Tablet,Boomers,Leads,53933,1148,2.13,1524.83,58,5.05,74.09,168,41,7.46,5537.64,2,3.575992435
Wednesday,Display,West,Mobile,Gen X,Leads,142920,389,0.27,229.3,8,2.06,76.58,140,34,10,1309.85,2,0.381052337
Thursday,Affiliate,East,CTV,Gen Z,Leads,76443,556,0.73,706.61,17,3.06,39.23,108,35,6.77,2279.59,2,0.785526471
Wednesday,Affiliate,Central,Mobile,Millennials,Sales,80640,1328,1.65,810.69,26,1.96,27.42,109,45,8.35,2787.77,2,1.795039683
Sunday,Social,South,Tablet,Boomers,Awareness,98872,3238,3.27,4063.04,94,2.9,52.83,119,19,5.51,5775.69,1,3.897180193
Wednesday,Social,Central,CTV,Gen X,Traffic,109767,2180,1.99,1684.92,75,3.44,66.03,150,40,6.88,6175.64,2,2.979037416
Sunday,Affiliate,North,Desktop,Boomers,Awareness,73928,1189,1.61,1195.38,26,2.19,39.14,74,43,7.67,1771.89,1,1.190157992
Thursday,Display,Central,CTV,Millennials,Leads,208915,1786,0.85,2335.23,23,1.29,52.41,144,27,10,3132.75,1,1.231046119
Saturday,Affiliate,East,Tablet,Boomers,App Installs,104124,1500,1.44,1362.25,46,3.07,60.2,169,49,8.33,3532.3,1,2.434597211
Wednesday,Video,East,Tablet,Millennials,Awareness,237815,6168,2.59,8089.06,169,2.74,16.25,180,37,5.47,12530.18,1,4.668502828
Friday,Email,Central,Tablet,Gen Z,Sales,35272,1015,2.88,522.49,87,8.57,77.83,201,18,7.33,8507.62,3,5.784049671
Sunday,Video,Central,Tablet,Gen X,Awareness,198469,5986,3.02,3414.44,332,5.55,58.05,105,33,7.03,14298.66,2,3.166892563
Tuesday,Email,East,Desktop,Gen X,Sales,53449,2302,4.31,1455.29,101,6.43,69.85,240,56,5.26,10173.37,2,10.33658254
Sunday,Display,North,Tablet,Gen Z,Sales,188098,2023,1.08,1411.34,49,2.42,28.8,91,37,5.97,4543.88,2,0.978707908
Tuesday,Search,South,Tablet,Gen Z,Awareness,117734,4766,4.05,7595.97,550,11.54,63.38,154,45,9.11,35919.91,2,6.23408701
Monday,Video,East,Mobile,Boomers,Leads,231803,7304,3.15,19125.16,288,3.94,64.16,159,27,10,29409.26,1,5.010012813
Tuesday,Affiliate,North,Mobile,Gen X,Traffic,71819,1385,1.93,832.62,54,3.9,32.89,100,30,5.79,3606.19,2,1.928459043
Monday,Display,East,Desktop,Gen Z,Leads,144918,2050,1.41,1740.29,103,5.02,35.77,116,39,6.89,9684.16,2,1.640927973
Wednesday,Social,South,CTV,Gen Z,Leads,108368,2090,1.93,1612.96,19,0.91,34.37,64,37,6.85,1877.35,1,1.234312712
Monday,Social,North,CTV,Gen X,Traffic,97314,1895,1.95,2375.62,127,6.7,40.43,107,29,8.52,8878.36,2,2.083615924
Friday,Affiliate,West,CTV,Boomers,Awareness,119680,3517,2.94,2670.41,29,0.82,43.64,219,21,7.47,2167.85,0,6.435686832
Monday,Display,East,Tablet,Millennials,App Installs,155386,1906,1.23,1619.56,121,6.35,42.91,113,21,5.21,19282.87,3,1.386083688
Saturday,Video,East,Desktop,Millennials,Leads,164781,5226,3.17,11538.99,195,3.73,54.89,243,28,7.01,18176.53,1,7.706701622
Sunday,Social,West,Desktop,Gen X,Leads,102866,2403,2.34,3046.07,58,2.41,43.04,153,25,4.76,5779.09,1,3.574154726
Monday,Search,East,CTV,Millennials,Sales,167632,7308,4.36,10527.87,332,4.54,61.2,183,42,4.82,29338.69,1,7.977975566
Friday,Video,North,Desktop,Boomers,Leads,179399,2778,1.55,2565.82,101,0.07,51.41,15,29,9.22,568.96,0,0.232275542
Saturday,Email,East,CTV,Gen X,Sales,91469,3494,3.82,2658.49,204,5.84,54.14,336,37,4.8,16751.36,2,12.83477462
Monday,Video,West,CTV,Boomers,Awareness,252221,6638,2.63,13046.11,259,3.9,69.93,155,27,9.96,31672.16,1,4.079319327
Tuesday,Email,North,CTV,Gen Z,Traffic,64060,1778,2.78,644.97,113,6.36,37.88,233,24,4.85,11607.88,3,6.466968467
Monday,Email,East,Desktop,Gen X,Traffic,34677,593,1.71,342,35,5.9,51.18,236,48,8.16,1892.29,2,4.035758572
Wednesday,Email,Central,Tablet,Gen Z,Sales,76055,5113,6.72,2467.94,429,8.39,58.97,168,49,8.29,15784.17,2,11.29424758
Tuesday,Social,West,Mobile,Boomers,App Installs,79870,1833,2.29,2152.97,36,1.96,27.55,146,30,5.69,2769.4,1,3.350669838
Monday,Video,North,Mobile,Gen Z,Leads,249898,10052,4.02,13277.9,82,0.82,42.48,189,18,7.37,7160.59,0,7.602413785
Tuesday,Affiliate,North,Tablet,Gen Z,Leads,104905,607,0.58,521.6,17,2.8,43.58,174,46,7.05,1452.13,1,1.006796626
Tuesday,Email,West,Tablet,Gen Z,Awareness,45400,807,1.78,285.56,48,5.95,67.4,205,38,6.16,2461.07,2,3.643942731
Thursday,Affiliate,Central,Mobile,Millennials,App Installs,100920,1115,1.1,839.02,26,2.33,14.58,226,33,7.49,1962.33,1,2.49692826
Tuesday,Social,Central,CTV,Millennials,Traffic,124386,2850,2.29,4304.57,129,4.53,56.87,200,38,5.85,11012.84,1,4.582509286
Wednesday,Affiliate,South,Tablet,Gen X,Awareness,156338,3286,2.1,2314.67,176,5.36,76.8,157,26,6.25,10029.92,2,3.299914288
Friday,Video,Central,Desktop,Gen Z,Awareness,217357,6141,2.83,10545.39,349,5.68,55.79,269,36,6.84,34400.78,2,7.600072691
Sunday,Search,South,Mobile,Gen Z,Traffic,149871,5798,3.87,11655.95,200,3.45,54.13,57,30,7.04,18802.99,1,2.205136417
Sunday,Video,West,Mobile,Gen Z,Leads,235174,6036,2.57,10255.02,304,5.04,58.02,181,28,6.65,14093.64,1,4.645564561
Sunday,Video,West,Desktop,Millennials,App Installs,241124,6900,2.86,6893.71,262,3.8,28.44,199,34,6.82,22468.29,2,5.694580382
Tuesday,Display,Central,CTV,Gen Z,Sales,94035,1271,1.35,984.8,59,4.64,8.61,38,28,9.01,6230.9,2,0.51361727
Tuesday,Social,North,Desktop,Millennials,Traffic,114828,2288,1.99,1696.8,124,5.42,79.21,197,47,5.78,8008.22,2,3.925314383
Saturday,Social,Central,Desktop,Boomers,Sales,144343,3557,2.46,3431.31,273,7.68,55.82,169,40,5.85,28193,2,4.164614841
Sunday,Display,East,Mobile,Boomers,Leads,200097,1463,0.73,854.88,44,3.01,22.89,154,36,9.67,4131.1,2,1.125963908
Friday,Affiliate,East,CTV,Boomers,Awareness,80760,1535,1.9,521.51,58,3.78,20.16,140,35,9.42,5412.5,3,2.660970778
Monday,Video,West,CTV,Millennials,Awareness,199974,2465,1.23,3248.89,183,7.42,45.2,147,42,8.53,9991.92,2,1.812010561
Monday,Display,West,Mobile,Boomers,Awareness,230652,3084,1.34,3606.19,95,3.08,42.4,208,29,5.65,7700.66,1,2.781124811
Tuesday,Email,East,Mobile,Boomers,Awareness,78414,2991,3.81,1684.54,101,3.64,54.02,147,30,6.87,10453.02,2,5.607123728
Thursday,Display,South,CTV,Boomers,Leads,127925,1407,1.1,202.63,0,0,60.99,227,30,7.96,0,0,2.496689466
Monday,Search,South,Tablet,Millennials,Leads,121502,5843,4.81,9896.87,415,7.1,57.71,101,25,7.61,25873.09,1,4.857064081
Thursday,Affiliate,Central,CTV,Gen Z,Traffic,92352,1386,1.5,1570.48,20,1.44,23.92,146,28,4.93,2064.87,1,2.191138254
Tuesday,Affiliate,South,Tablet,Gen X,Sales,41119,1076,2.62,878.6,35,3.25,66.16,214,48,9.37,2335.09,1,5.599941633
Tuesday,Affiliate,South,Tablet,Gen X,Sales,126668,4104,3.24,3244.16,0,0,80.35,140,27,8.9,0,0,4.535952253
Saturday,Search,West,CTV,Boomers,App Installs,126899,5679,4.48,10609.72,377,6.64,46.44,279,42,6.14,31728.11,1,12.48584307
Thursday,Affiliate,South,Tablet,Millennials,Leads,119570,1731,1.45,1702.84,100,5.78,59.45,5,45,9.39,11768.97,2,0.072384377
Sunday,Email,Central,Tablet,Boomers,Awareness,52057,2137,4.11,826.78,95,4.45,69.97,64,33,6.44,6656.48,2,2.62727395
Wednesday,Social,South,Mobile,Millennials,Sales,124428,2145,1.72,1956.21,148,6.9,57.96,152,28,7.72,12097.18,2,2.620310541
Sunday,Video,North,Mobile,Gen X,Awareness,216617,10660,4.92,11162.93,108,1.01,37.65,164,36,7.11,5886.52,0,8.070650041
Friday,Affiliate,North,Desktop,Gen X,Awareness,132607,2269,1.71,1276.23,27,1.19,63.46,133,24,8.38,1780.73,1,2.275724509
Wednesday,Affiliate,West,CTV,Millennials,App Installs,105634,1992,1.89,2394.78,94,4.72,64.72,305,34,8.33,4351.11,1,5.751557264
Thursday,Email,South,Desktop,Gen X,Sales,62224,2239,3.6,1717.04,227,10.14,63.57,131,34,4.53,8459.65,2,4.713759964
Wednesday,Video,East,Desktop,Millennials,Traffic,189103,7134,3.77,15161.93,431,6.04,37.73,165,27,9.64,27832.44,1,6.22470294
Monday,Video,Central,Desktop,Gen Z,App Installs,215130,4042,1.88,4991.82,154,3.81,43.9,177,25,6.43,14066.4,1,3.325589179
Sunday,Social,Central,CTV,Millennials,Traffic,71090,1767,2.49,1581.66,9,0.51,38.89,248,18,10,949.56,0,6.164242509
Tuesday,Email,West,Tablet,Gen X,App Installs,68903,3401,4.94,1244.5,137,4.03,35.27,190,45,6.12,10516.43,2,9.378256389
Tuesday,Email,South,Mobile,Boomers,Sales,54549,2564,4.7,775.35,155,6.05,64.28,153,32,5.7,13246.57,3,7.191552549
Thursday,Affiliate,West,Mobile,Gen Z,Traffic,71600,1329,1.86,1068.72,32,2.41,66.3,106,42,7.82,1755.47,1,1.967513966
Tuesday,Email,East,Mobile,Gen Z,Sales,51183,1311,2.56,939.21,66,5.03,28.2,136,40,5.72,3771.9,2,3.483500381
Friday,Social,North,Tablet,Gen Z,Traffic,83075,1433,1.72,1970.66,57,3.98,12.89,117,34,6.06,4777.85,1,2.018188384
Friday,Display,East,CTV,Gen X,Awareness,238927,2512,1.05,1484.16,68,2.71,51.67,167,35,7.72,7087.84,2,1.755783147
Friday,Social,East,Mobile,Millennials,App Installs,77997,1821,2.33,1785.41,45,2.47,26.14,126,44,6.62,4245.53,1,2.941728528
Tuesday,Email,Central,Tablet,Boomers,App Installs,65932,2317,3.51,400.12,262,11.31,62.87,247,20,5.85,16866.26,3,8.680140144
Wednesday,Search,Central,Mobile,Boomers,Leads,134070,6234,4.65,15582.63,443,7.11,48.24,98,39,6.69,25908.88,1,4.556813605
Tuesday,Affiliate,North,Mobile,Gen X,Sales,74032,1913,2.58,1371.85,91,4.76,45.61,165,36,4.32,9184.18,2,4.263629241
Saturday,Display,South,Tablet,Gen Z,Traffic,140056,19,0.01,20,0,0,64.45,140,43,6.35,468.6,3,0.018992403
Wednesday,Social,Central,Tablet,Gen Z,Traffic,91836,2634,2.87,2499.04,107,4.06,64.16,57,35,9.46,10953.01,2,1.634849079
Saturday,Video,North,Mobile,Gen X,Awareness,250706,7694,3.07,3694.93,12,0.16,43.81,120,44,7.06,1053.93,0,3.682719999
Friday,Video,Central,Mobile,Boomers,Traffic,204959,4242,2.07,5453.46,133,3.14,21.76,54,41,4.27,14787.22,1,1.117628404
Monday,Display,North,Mobile,Gen Z,Sales,167456,1396,0.83,1677.44,70,5.01,49.48,69,34,7.96,4543.65,1,0.575219759
Thursday,Display,South,Mobile,Gen Z,Awareness,214878,1546,0.72,624.35,70,4.53,70.29,65,41,8.65,8571.04,3,0.467660719
Wednesday,Social,Central,CTV,Gen Z,App Installs,104639,2793,2.67,4561.92,180,6.44,66.98,141,38,6.51,9933.41,1,3.763539407
Thursday,Video,North,CTV,Boomers,Traffic,192013,2735,1.42,2663.71,136,4.97,54.41,15,24,7.66,14215.98,2,0.213657409
Wednesday,Video,West,Desktop,Gen Z,Sales,189196,3615,1.91,3732.35,192,5.31,71.76,149,40,7.34,18919.31,2,2.846968223
Friday,Search,Central,Tablet,Gen X,Traffic,106960,6149,5.75,12330.97,585,9.51,61.1,5,18,6.95,34138.55,1,0.287443904
Wednesday,Display,West,Mobile,Millennials,Traffic,147769,1745,1.18,1865.3,0,0,72.2,210,35,5.3,88.98,0,2.479884143
Monday,Search,Central,Mobile,Millennials,Sales,127442,6766,5.31,5166.14,63,0.93,74.03,105,39,3.84,7575.3,1,5.574535867
Monday,Affiliate,Central,Mobile,Gen Z,Traffic,69771,1585,2.27,1915.88,70,4.42,81.23,144,30,7.54,8915.5,2,3.271273165
Friday,Social,East,Mobile,Gen X,Leads,71928,394,0.55,239.35,15,3.81,43.98,265,33,8.16,1792.99,2,1.451590479
Wednesday,Email,South,Tablet,Millennials,App Installs,54355,879,1.62,324.49,59,6.71,70.57,242,23,7.62,4047.86,3,3.913494619
Wednesday,Video,West,Mobile,Gen Z,Awareness,215034,6892,3.21,11862.7,482,6.99,50.49,121,49,9.01,15789.1,1,3.878140201
Friday,Display,Central,Desktop,Boomers,Leads,187324,678,0.36,237.87,0,0,48.23,155,28,6.17,0,0,0.561006598
Saturday,Social,West,Tablet,Gen X,App Installs,106544,1891,1.77,1888.58,103,5.45,55.3,174,49,6.51,6702.44,2,3.088245232
Wednesday,Display,South,Tablet,Gen X,App Installs,153732,1706,1.11,810.76,58,3.4,57.24,147,40,7.76,5024.32,2,1.63129342
Thursday,Email,North,Mobile,Gen X,Sales,60366,3028,5.02,871.54,123,4.06,41.38,103,24,8.11,9944.74,3,5.166550707
Sunday,Affiliate,Central,CTV,Gen X,Awareness,100915,2874,2.85,2547.73,164,5.71,63.8,140,18,8.8,11644.78,2,3.987117871
Saturday,Social,South,Desktop,Gen X,App Installs,91249,1692,1.85,1935.19,62,3.66,53.62,158,25,6.59,6300.62,2,2.929741696
Monday,Social,North,Tablet,Millennials,Awareness,79372,1804,2.27,2577.17,44,2.44,45.7,130,30,6.08,3141,1,2.954694351
Saturday,Social,West,CTV,Gen Z,Awareness,104034,2868,2.76,6439.09,0,0,68.35,72,47,7.16,0,0,1.984889555
Wednesday,Video,North,Tablet,Gen X,App Installs,283433,9616,3.39,11862.83,394,4.1,51.71,110,46,5.75,18221.63,1,3.731957817
Monday,Video,East,Mobile,Gen Z,Leads,157385,5236,3.33,8163.45,382,7.3,53,167,19,6.78,12045.67,1,5.555878896
Sunday,Email,West,CTV,Gen Z,Sales,66631,2171,3.26,982.83,148,6.82,53.6,149,37,7.68,17582.65,3,4.854782309
Friday,Video,West,Mobile,Millennials,Traffic,248546,6626,2.67,16755.08,292,4.41,62.32,147,54,5.42,22469.24,1,3.918880207
Sunday,Video,South,CTV,Gen Z,Leads,184708,4836,2.62,5982.96,236,4.88,48.93,193,47,7.64,17218.09,1,5.053100028
Sunday,Search,Central,Tablet,Gen Z,App Installs,169914,6471,3.81,11680.75,248,3.83,51.69,150,29,9.01,15441.18,1,5.712595784
Saturday,Display,East,Desktop,Gen Z,Leads,201663,2558,1.27,595.78,82,3.21,53.32,130,45,7.77,5055.91,2,1.648988659
Monday,Affiliate,Central,CTV,Boomers,Awareness,66811,717,1.07,670.34,33,4.6,51.28,154,38,7.66,1355.61,1,1.652691922
Thursday,Video,West,Tablet,Millennials,Sales,179738,3099,1.72,7118.24,86,2.78,38.04,102,26,8.84,8692.82,1,1.758659827
Thursday,Video,South,Desktop,Gen Z,Leads,99179,2305,2.32,4460.16,63,2.73,18.55,140,41,6.96,7764.48,1,3.253712984
Friday,Affiliate,East,Mobile,Millennials,App Installs,127656,2354,1.84,1496.45,114,4.84,82.1,165,36,7.73,7863.92,2,3.042630194
Thursday,Display,East,CTV,Gen Z,App Installs,268783,726,0.27,522.49,17,2.34,61.67,189,40,8.56,2618.11,2,0.510501036
Sunday,Display,East,Tablet,Gen X,App Installs,97994,1312,1.34,949.95,0,0,60.33,134,30,6.93,781.32,0,1.794069025
Wednesday,Search,North,Tablet,Gen X,Leads,98660,3253,3.3,1778.08,76,2.34,54.78,155,25,7.65,6760.08,2,5.110632475
Friday,Social,West,CTV,Gen Z,Sales,122994,3120,2.54,2905.28,70,2.24,66.02,152,38,8.18,11771.49,2,3.855797844
Wednesday,Email,North,Tablet,Gen X,Awareness,54501,1952,3.58,542.59,147,7.53,43.66,75,32,5.89,17936.2,3,2.686189244
Sunday,Video,South,Tablet,Gen X,Leads,278479,6465,2.32,14455.64,159,2.46,72.87,140,45,10,4126.22,0,3.250155308
Saturday,Video,South,Desktop,Millennials,Traffic,162997,4429,2.72,3520.8,278,6.28,46.81,185,34,6.28,27894.7,2,5.02687166
Saturday,Email,North,Desktop,Gen Z,Awareness,35849,1538,4.29,328.58,69,4.49,58.32,130,36,8.39,3027.73,2,5.57728249
Saturday,Search,North,CTV,Gen Z,App Installs,85422,3416,4,9986.72,170,4.98,50.3,84,34,4.4,6794.22,0,3.359134649
Sunday,Search,South,Desktop,Gen X,App Installs,100510,4639,4.62,13239.18,86,1.85,80.28,109,24,6.14,4957.09,0,5.030852651
Sunday,Display,West,Mobile,Boomers,Leads,135209,1917,1.42,2803.62,98,5.11,42.83,81,40,7.17,7376.44,1,1.148422072
Friday,Social,North,Tablet,Gen X,Leads,71715,2453,1.93,1830.19,50,3.61,51.74,81,31,6.43,4238.1,1,2.770591926
Thursday,Video,East,CTV,Gen X,App Installs,219160,7560,3.45,8765.3,559,7.39,32.01,101,38,7.99,19615.13,1,3.484029932
Friday,Social,Central,Mobile,Gen Z,App Installs,98097,2515,2.56,3203.46,101,6.4,35.58,222,43,7.36,13382.82,2,5.691611364
Thursday,Social,East,Tablet,Millennials,Sales,107438,3408,3.17,4594.48,171,5.02,52.5,89,29,9.23,15271.74,2,2.823135204
Thursday,Email,North,Desktop,Boomers,Awareness,63332,3531,5.58,2108.39,302,8.55,52.38,163,25,4.67,20500.85,2,9.087870271
Saturday,Search,South,CTV,Gen Z,App Installs,133425,7588,5.69,13852.63,376,4.96,43.93,128,24,7.34,13132.69,0,7.279475361
Thursday,Search,Central,CTV,Boomers,Leads,103846,2918,2.81,6562.68,31,1.06,59.66,50,24,8.43,1399.59,0,1.404965044
Sunday,Display,South,Tablet,Millennials,Leads,178856,2030,1.13,1203.56,65,3.2,48.15,177,30,6.6,4210.12,2,2.008934562
Monday,Social,East,Desktop,Boomers,Leads,89967,2453,2.41,3505.06,91,4.2,53.85,125,43,5.36,6400,1,3.408194116
Tuesday,Affiliate,North,Desktop,Boomers,Sales,49013,1115,2.27,1108.02,11,0.99,71.67,197,22,7.11,371.79,0,4.481566115
Monday,Display,North,Tablet,Gen Z,Leads,266417,2710,1.02,2577.34,0,0,54.54,126,32,8.38,0,0,1.281674968
Tuesday,Affiliate,West,Desktop,Boomers,Sales,77918,2745,3.52,2884.42,0,0,51.62,202,30,6.48,0,0,7.116327421
Friday,Social,Central,Desktop,Millennials,Sales,105886,1316,1.24,1405.07,56,4.26,72.67,39,18,5.76,3347.69,1,0.484709971
Wednesday,Affiliate,Central,Desktop,Gen X,Leads,71240,863,1.21,770.34,3,0.35,5.75,89,35,8.07,0,0,1.078144301
Friday,Display,East,Mobile,Gen Z,Sales,187966,1452,0.77,1288.31,67,4.61,38.99,223,27,6.53,6296.87,2,1.722630689
Saturday,Social,West,Mobile,Millennials,Awareness,92499,894,0.97,797.48,26,2.91,74.46,145,39,5.74,1166.34,1,1.401420556
Saturday,Video,East,CTV,Gen Z,Traffic,220981,2453,2.8,11095.1,394,6.38,47.76,273,41,5.81,17136.41,1,3.030437006
Thursday,Search,West,Mobile,Millennials,Awareness,139479,5635,4.04,14440.27,139,2.47,73.82,147,35,6.6,15908.38,1,5.93885101
Sunday,Social,Central,CTV,Boomers,Leads,114871,3236,2.82,2838.32,133,4.11,56.6,38,42,4.48,11994.12,2,1.070487765
Sunday,Social,West,Desktop,Gen X,Awareness,70508,1006,1.43,1092.99,63,6.26,31.76,163,26,6.82,7432.63,2,2.325665173
Wednesday,Affiliate,East,CTV,Boomers,Sales,136433,3593,2.63,2427.9,165,4.59,60.6,231,41,4.71,8756.18,2,6.083447553
Thursday,Affiliate,West,Tablet,Boomers,Traffic,110051,1569,1.43,1211.44,78,4.97,65.17,161,37,8.61,7038.23,2,2.295381232
Wednesday,Affiliate,South,Mobile,Millennials,Awareness,86483,1154,1.33,1341.8,28,2.43,55.71,97,36,6.96,2982.7,1,1.294335303
Sunday,Email,Central,Tablet,Boomers,Sales,77523,3370,4.35,1430.66,273,8.1,59.63,155,27,6.58,7949.02,2,6.738000335
Friday,Display,West,Desktop,Gen X,Awareness,169650,860,0.51,357.04,27,3.14,19.79,251,21,8.31,1870.37,2,1.272384321
Friday,Social,East,CTV,Gen X,Awareness,113430,2936,2.59,3477.04,186,6.34,49.42,158,18,6.85,8358.93,1,4.089641188
Wednesday,Email,Central,CTV,Gen X,Leads,89505,2064,2.31,705.37,159,7.7,46.99,40,26,3.65,18096.29,3,0.922406569
Saturday,Video,East,Desktop,Millennials,Awareness,150713,5951,3.95,5922.59,128,2.15,63.49,160,39,6.26,8982.43,1,6.317703184
Tuesday,Affiliate,South,CTV,Gen X,App Installs,76837,1395,1.82,1638.8,0,0,28.96,225,42,6.81,0,0,4.084946055
Wednesday,Social,North,Tablet,Gen X,Sales,106208,3263,3.07,3679.15,207,6.34,48.5,197,35,5.94,22229.88,2,6.052378352
Friday,Video,South,Desktop,Gen X,Leads,267838,8833,3.3,9826.02,611,6.92,45.17,50,37,7.34,34231.36,2,1.648944511
Tuesday,Email,North,Desktop,Gen X,Traffic,56642,2133,3.77,1218.59,117,5.49,68.47,146,36,6.13,9944.36,2,5.498005014
Friday,Search,South,Desktop,Gen Z,App Installs,131660,4115,3.13,6862.33,304,7.39,49.41,131,33,9.11,22785.5,2,4.094371867
Monday,Search,Central,Desktop,Gen Z,Sales,111344,4131,3.71,3583.83,381,9.22,52.28,81,32,4.44,26449.62,2,3.005200101
Wednesday,Search,East,Desktop,Gen X,App Installs,96327,6068,6.3,14283.51,229,3.77,56.92,214,28,7.26,17961.87,1,13.48066482
Sunday,Video,West,Desktop,Boomers,Leads,164592,3860,2.35,6789.43,177,4.59,83.49,228,55,9.6,18127.18,1,5.347039953
Friday,Search,North,CTV,Boomers,Sales,76722,3790,4.94,2901.47,224,5.91,57.71,223,37,5.73,20154.96,2,11.01600584
Wednesday,Display,North,Desktop,Gen X,Awareness,132371,2191,1.66,2169.34,0,0,48.9,149,32,7.77,0,0,2.466242606
Thursday,Display,North,Desktop,Gen Z,Leads,185515,1525,0.82,1795.34,40,2.62,52.71,160,18,5.97,3806.87,1,1.315257526
Tuesday,Social,Central,Tablet,Gen X,Sales,109991,4471,4.06,6374.85,168,3.76,45.44,168,36,6.55,5403.35,0,6.8289951
Monday,Affiliate,Central,Mobile,Gen X,Awareness,96423,3936,4.08,3349.87,57,1.45,80.14,102,42,6.54,3699.41,1,4.1636539
Saturday,Video,North,Tablet,Millennials,App Installs,158352,4036,2.55,4048.62,294,7.28,41.82,231,47,7.22,23141.18,2,5.88761746
Saturday,Affiliate,North,Mobile,Millennials,Traffic,68723,965,1.4,1174.46,0,0,23.51,218,30,7.41,0,0,3.061129462
Saturday,Email,West,Desktop,Millennials,Leads,50618,2197,4.34,871.32,189,8.6,49.46,129,20,8.37,21073.41,3,5.599055672
Monday,Video,South,CTV,Millennials,Sales,159451,3570,2.24,5238.9,241,6.75,42.69,109,42,6.15,14671.42,1,2.440436247
Tuesday,Display,South,Desktop,Gen Z,App Installs,223771,2409,1.08,1730.69,59,2.45,16.14,185,36,7.95,5873.94,2,1.99161196
Friday,Affiliate,South,Mobile,Boomers,Awareness,90577,2826,3.12,2133.445,101,2.72,60.22,248,49,4.87,10624.14,2,7.737593429
Thursday,Video,Central,Desktop,Millennials,Awareness,146863,3779,2.57,5066.16,235,6.22,52.84,166,19,6.09,30994.95,2,4.271423027
Wednesday,Video,East,CTV,Millennials,Leads,155696,4099,2.63,7220,237,5.78,49.79,187,23,6.41,26419.21,2,4.923138681
Wednesday,Video,Central,Desktop,Gen X,Traffic,222956,8219,3.69,8540.98,313,3.81,68.97,182,18,9.2,25366.35,1,6.709207198
Wednesday,Display,Central,CTV,Gen X,Awareness,242799,2070,0.85,1656.92,0,0,22.48,158,35,5.13,166.45,0,1.347040144
Monday,Social,North,Tablet,Boomers,Sales,62485,1891,3.03,3301.51,101,5.34,58.21,181,36,6.21,4768.95,1,5.477650636
Monday,Display,South,CTV,Gen Z,Traffic,218691,3297,1.51,3549.66,156,4.73,61.76,235,35,7.54,12539.11,2,3.542875564
Wednesday,Affiliate,South,CTV,Boomers,App Installs,138289,4067,2.94,6277.25,4,0.1,45.56,160,24,6.38,0,0,4.70550803
Sunday,Video,South,Mobile,Gen X,Leads,310114,6767,2.18,12082.06,271,4,43.39,84,35,6.6,23111.86,1,1.832964652
Friday,Email,South,CTV,Gen Z,App Installs,61329,2474,4.03,392.44,129,5.21,45.01,181,49,6.19,9242.07,3,7.301504998
Thursday,Display,East,Tablet,Boomers,Sales,214944,3051,1.42,3304.8,18,0.59,53.82,383,22,8.16,1779.99,0,5.436453216
Wednesday,Video,West,CTV,Gen X,Awareness,177364,6039,3.4,9661.9,174,2.88,59.9,5,43,8.6,13551.74,1,0.170243116
Thursday,Display,West,Desktop,Gen X,Awareness,154139,1439,0.93,1522.11,40,2.78,58.66,170,42,5.03,2978.11,1,1.587074005
